application,csha,commit link_x,excluded,Commit ID,total_files,deleted_files,testing,maintenance,build,commit message,Bug fix,Documentation,Clean up,check,Source Control,Feature Add,Merge,Refactoring,Token Replace,Tagger ID,commit link
apache-drill,94f3ba0f1398c75d1188683716155c4444836260,https://github.com/apache/drill/commit/94f3ba0f1398c75d1188683716155c4444836260,0,apache-drill_94f3ba0f1398c75d1188683716155c4444836260.json,3,0,0,1,0,lower log level corrupt date messag introduc close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/94f3ba0f1398c75d1188683716155c4444836260
apache-drill,dbcab0fee8ff416724b770ca08018cf0f17d0035,https://github.com/apache/drill/commit/dbcab0fee8ff416724b770ca08018cf0f17d0035,0,,,,,,,,,,,,,,,,,jc,
apache-drill,4689468ef11a70c782f64af451807e1e10cdce65,https://github.com/apache/drill/commit/4689468ef11a70c782f64af451807e1e10cdce65,0,,,,,,,,,,,,,,,,,jc,
apache-drill,357d0202cc6197921cfa50ccfcd39e2925362bce,https://github.com/apache/drill/commit/357d0202cc6197921cfa50ccfcd39e2925362bce,0,apache-drill_357d0202cc6197921cfa50ccfcd39e2925362bce.json,3,0,1,1,0,given type time implicit cast cast time,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/357d0202cc6197921cfa50ccfcd39e2925362bce
apache-drill,5e57b0e3b44f46aa93bf82f366eb3a3f61990da3,https://github.com/apache/drill/commit/5e57b0e3b44f46aa93bf82f366eb3a3f61990da3,0,apache-drill_5e57b0e3b44f46aa93bf82f366eb3a3f61990da3.json,1,0,0,0,0,let class subclass allow subclass custom inject version close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/5e57b0e3b44f46aa93bf82f366eb3a3f61990da3
apache-drill,1b51850f31c02f0a7fa77f0258a83081a9d9e826,https://github.com/apache/drill/commit/1b51850f31c02f0a7fa77f0258a83081a9d9e826,0,apache-drill_1b51850f31c02f0a7fa77f0258a83081a9d9e826.json,1,0,0,1,0,add under except messag caus drop tabl failur close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/1b51850f31c02f0a7fa77f0258a83081a9d9e826
apache-drill,05d8b3c2c078c5cf89fcbe05a9a6cf555a21d303,https://github.com/apache/drill/commit/05d8b3c2c078c5cf89fcbe05a9a6cf555a21d303,0,apache-drill_05d8b3c2c078c5cf89fcbe05a9a6cf555a21d303.json,10,0,1,1,0,implement creat tabl exist creat view exist close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/05d8b3c2c078c5cf89fcbe05a9a6cf555a21d303
apache-drill,ae34d5c30582de777db19360abf013bc50c8640b,https://github.com/apache/drill/commit/ae34d5c30582de777db19360abf013bc50c8640b,0,apache-drill_ae34d5c30582de777db19360abf013bc50c8640b.json,87,0,1,0,0,fix date valu written parquet file creat drill drill write nonstandard date parquet file relea valu read drill correct drill extern tool like spark read file see corrupt valu date written drill chang correct behavior drill parquet writer correct store date format given parquet specif maintain compat old file parquet reader code updat check old format automat shift corrupt valu correct one automat test case includ ensur file produc histor version drill continu return valu previous relea compat extern tool old file corrupt date rewritten use creat tabl command writer produc valu even read older corrupt file old behavior consist shift unlik rang use modern databa year futur still valid date valu case may written file intent cannot certain drill produc file option includ turn use option assum extrem unlik includ complet patch origin written version corrupt threshold updat ad regen binari file updat cach file accord one small fix accommod chang master chang read test bug reveal regress suit fix drill version number file generat,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/ae34d5c30582de777db19360abf013bc50c8640b
apache-drill,93621eb2491de911b751fe3489d17004ff4acc8a,https://github.com/apache/drill/commit/93621eb2491de911b751fe3489d17004ff4acc8a,0,apache-drill_93621eb2491de911b751fe3489d17004ff4acc8a.json,6,0,1,0,0,creat tabl introduc distribut execut fragment system tabl list activ client connect cluster achiev maintain static map connect updat connect establish close follow detail provid tabl user client establish durat queri session secur check prevent unauthor access connect list match done inbound imperson user avail list connect properti remov list remov provid close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/93621eb2491de911b751fe3489d17004ff4acc8a
apache-drill,5bd92f832aae4c87b7e0ab0619ea9b2cfbf81b55,https://github.com/apache/drill/commit/5bd92f832aae4c87b7e0ab0619ea9b2cfbf81b55,0,apache-drill_5bd92f832aae4c87b7e0ab0619ea9b2cfbf81b55.json,3,0,1,0,0,ignor option status,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/5bd92f832aae4c87b7e0ab0619ea9b2cfbf81b55
apache-drill,59c7447262a22f7f1099f1e0f6d33d44acf8813f,https://github.com/apache/drill/commit/59c7447262a22f7f1099f1e0f6d33d44acf8813f,0,apache-drill_59c7447262a22f7f1099f1e0f6d33d44acf8813f.json,3,0,0,1,0,sortabl tabl incorrect sort lexic librari sort data base valu element column howev sinc drill publish sortabl item like fragment id time durat text sort incorrect pr fix fragment durat order base implicit numer valu minor id millisecond repres respect support memori chain close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/59c7447262a22f7f1099f1e0f6d33d44acf8813f
apache-drill,4c444663fa9fc9ef6104396a426f8d6fa6c4afa0,https://github.com/apache/drill/commit/4c444663fa9fc9ef6104396a426f8d6fa6c4afa0,0,apache-drill_4c444663fa9fc9ef6104396a426f8d6fa6c4afa0.json,22,0,1,0,0,queri plan support partit claus statement add partit compar function project writer,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/4c444663fa9fc9ef6104396a426f8d6fa6c4afa0
apache-drill,97a63168e93a70c7ed88d2e801dd2ea2e5f1dd74,https://github.com/apache/drill/commit/97a63168e93a70c7ed88d2e801dd2ea2e5f1dd74,0,apache-drill_97a63168e93a70c7ed88d2e801dd2ea2e5f1dd74.json,5,0,1,1,0,fix appropri set current index receiv empti batch,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/97a63168e93a70c7ed88d2e801dd2ea2e5f1dd74
apache-drill,884c5b09554d7d74e0709b61c37ade319665a850,https://github.com/apache/drill/commit/884c5b09554d7d74e0709b61c37ade319665a850,0,apache-drill_884c5b09554d7d74e0709b61c37ade319665a850.json,2,0,0,1,0,use new alloc function better manag memori usag close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/884c5b09554d7d74e0709b61c37ade319665a850
apache-drill,3dfb497293a177164a158b246000ee8291ef258c,https://github.com/apache/drill/commit/3dfb497293a177164a158b246000ee8291ef258c,0,apache-drill_3dfb497293a177164a158b246000ee8291ef258c.json,2,0,0,1,0,chang seed distribut hash function differ hash tabl close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/3dfb497293a177164a158b246000ee8291ef258c
apache-drill,f86c4fa8eccf5585a9fc358b024ca1cbb194fe2b,https://github.com/apache/drill/commit/f86c4fa8eccf5585a9fc358b024ca1cbb194fe2b,0,apache-drill_f86c4fa8eccf5585a9fc358b024ca1cbb194fe2b.json,11,0,1,0,0,count complex object fail miss function implement ad ad unit test,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/f86c4fa8eccf5585a9fc358b024ca1cbb194fe2b
apache-drill,fb5e455c77b720bb2f350acf5cd535ffd612c671,https://github.com/apache/drill/commit/fb5e455c77b720bb2f350acf5cd535ffd612c671,0,apache-drill_fb5e455c77b720bb2f350acf5cd535ffd612c671.json,1,0,0,1,0,ensur one outcom occur includ remov close listen fix time except race case also ad condit ensur singl transit,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/fb5e455c77b720bb2f350acf5cd535ffd612c671
apache-drill,417ae930a3839bb0ef8758346fe855611051d037,https://github.com/apache/drill/commit/417ae930a3839bb0ef8758346fe855611051d037,0,apache-drill_417ae930a3839bb0ef8758346fe855611051d037.json,1,0,0,1,0,write queri profil send final respon client improv latenc test particular queri use test setup write persist store caus queri profil save chang save local disk produc m differ queri run time perceiv client move write queri profil send client final messag result approxim m save perceiv client queri run time short sec queri close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/417ae930a3839bb0ef8758346fe855611051d037
apache-drill,f964908ae371b8321ce550a95add26d1c2c080a7,https://github.com/apache/drill/commit/f964908ae371b8321ce550a95add26d1c2c080a7,0,,,,,,,,,,,,,,,,,jc,
apache-drill,e2e59a01b6efc8041b3d274433f2fd067de3b08a,https://github.com/apache/drill/commit/e2e59a01b6efc8041b3d274433f2fd067de3b08a,0,apache-drill_e2e59a01b6efc8041b3d274433f2fd067de3b08a.json,6,0,1,1,0,multipl unit test failur window current master,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/e2e59a01b6efc8041b3d274433f2fd067de3b08a
apache-drill,e91ae5099ade86e5d45157deacd2eae4f43a8c9c,https://github.com/apache/drill/commit/e91ae5099ade86e5d45157deacd2eae4f43a8c9c,0,apache-drill_e91ae5099ade86e5d45157deacd2eae4f43a8c9c.json,11,0,1,1,0,fix metric behavior close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/e91ae5099ade86e5d45157deacd2eae4f43a8c9c
apache-drill,42fc11e53557477ac01c7dd31c3aa93e22fb4384,https://github.com/apache/drill/commit/42fc11e53557477ac01c7dd31c3aa93e22fb4384,0,apache-drill_42fc11e53557477ac01c7dd31c3aa93e22fb4384.json,51,2,1,1,0,chang use system option manag renam provid altern way reset option fix random failur provid strict clear error miss option close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/42fc11e53557477ac01c7dd31c3aa93e22fb4384
apache-drill,c17b7556a7a319c4d8c25bf542e94f937f59b976,https://github.com/apache/drill/commit/c17b7556a7a319c4d8c25bf542e94f937f59b976,0,apache-drill_c17b7556a7a319c4d8c25bf542e94f937f59b976.json,1,0,0,0,0,remov call close,0,0,1,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/c17b7556a7a319c4d8c25bf542e94f937f59b976
apache-drill,c0293354ec79b42ff27ce4ad2113a2ff52a934bd,https://github.com/apache/drill/commit/c0293354ec79b42ff27ce4ad2113a2ff52a934bd,0,,,,,,,,,,,,,,,,,jc,
apache-drill,416ec70a616e8d12b5c7fca809763b977d2f7aad,https://github.com/apache/drill/commit/416ec70a616e8d12b5c7fca809763b977d2f7aad,0,apache-drill_416ec70a616e8d12b5c7fca809763b977d2f7aad.json,2,0,1,1,0,revert condit chang close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/416ec70a616e8d12b5c7fca809763b977d2f7aad
apache-drill,5f34c960e80a0938a4ce2666654a60df17fe402b,https://github.com/apache/drill/commit/5f34c960e80a0938a4ce2666654a60df17fe402b,0,apache-drill_5f34c960e80a0938a4ce2666654a60df17fe402b.json,12,0,1,1,0,chang subset origin pull request ad chang support mix compar ad test close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/5f34c960e80a0938a4ce2666654a60df17fe402b
apache-drill,073ea68197cdc37e2ca9414da96e9df39ec49fcc,https://github.com/apache/drill/commit/073ea68197cdc37e2ca9414da96e9df39ec49fcc,0,,,,,,,,,,,,,,,,,jc,
apache-drill,9edce154238548da92963e34a041272fa1e2c745,https://github.com/apache/drill/commit/9edce154238548da92963e34a041272fa1e2c745,0,apache-drill_9edce154238548da92963e34a041272fa1e2c745.json,14,0,1,0,0,add sequenc file support file support add test reader imperson test suit creat base record reader user proxi fix imperson test sequenc file add one close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/9edce154238548da92963e34a041272fa1e2c745
apache-drill,ce8bbc01cfde7d714185919be2ca2923d19ea890,https://github.com/apache/drill/commit/ce8bbc01cfde7d714185919be2ca2923d19ea890,0,,,,,,,,,,,,,,,,,jc,
apache-drill,46c47a24f67e53146521d50062180c4aa902f687,https://github.com/apache/drill/commit/46c47a24f67e53146521d50062180c4aa902f687,0,apache-drill_46c47a24f67e53146521d50062180c4aa902f687.json,7,0,1,1,0,make use use except avoid noi log close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/46c47a24f67e53146521d50062180c4aa902f687
apache-drill,22539c8b381db1ca6813be4f39e6c3c4c5cb63af,https://github.com/apache/drill/commit/22539c8b381db1ca6813be4f39e6c3c4c5cb63af,0,apache-drill_22539c8b381db1ca6813be4f39e6c3c4c5cb63af.json,3,0,1,1,0,empti make singleton,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/22539c8b381db1ca6813be4f39e6c3c4c5cb63af
apache-drill,dea0d8bcdaaa148e9ead0e01cb4520d75471866d,https://github.com/apache/drill/commit/dea0d8bcdaaa148e9ead0e01cb4520d75471866d,0,apache-drill_dea0d8bcdaaa148e9ead0e01cb4520d75471866d.json,6,0,0,1,1,upgrad version,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/dea0d8bcdaaa148e9ead0e01cb4520d75471866d
apache-drill,ff76078b61a54001da1de3dbd95d01004da4b791,https://github.com/apache/drill/commit/ff76078b61a54001da1de3dbd95d01004da4b791,0,apache-drill_ff76078b61a54001da1de3dbd95d01004da4b791.json,12,1,1,1,0,modifi hash function combin byte bit hash valu previous cast integ use new set function data type creat hash valu need hash distribut hash join etc renam consist hash counterpart mani data type add hash function seed fix unit test add hash synonym hash renam everywh consist name close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/ff76078b61a54001da1de3dbd95d01004da4b791
apache-drill,d105950a7a9fb2ff3acd072ee65a51ef1fca120e,https://github.com/apache/drill/commit/d105950a7a9fb2ff3acd072ee65a51ef1fca120e,0,,,,,,,,,,,,,,,,,jc,
apache-drill,e838abf8850726d039de47732eb5a713c8bf51ba,https://github.com/apache/drill/commit/e838abf8850726d039de47732eb5a713c8bf51ba,0,apache-drill_e838abf8850726d039de47732eb5a713c8bf51ba.json,6,0,0,0,0,fix memori leak risk near use class need resourc freed upon alloc runtim failur,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/e838abf8850726d039de47732eb5a713c8bf51ba
apache-drill,6813b20e77fb4ded1cad6169d2fd4530532801bc,https://github.com/apache/drill/commit/6813b20e77fb4ded1cad6169d2fd4530532801bc,0,apache-drill_6813b20e77fb4ded1cad6169d2fd4530532801bc.json,2,0,1,1,0,parquet file small close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/6813b20e77fb4ded1cad6169d2fd4530532801bc
apache-drill,10afc708600ea9f4cb0e7c2cd981b5b1001fea0d,https://github.com/apache/drill/commit/10afc708600ea9f4cb0e7c2cd981b5b1001fea0d,0,apache-drill_10afc708600ea9f4cb0e7c2cd981b5b1001fea0d.json,24,0,1,0,0,support mandatori work assign endpoint requir oper,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/10afc708600ea9f4cb0e7c2cd981b5b1001fea0d
apache-drill,0700c6b100367feef514a833e1aeb914e4fe64c4,https://github.com/apache/drill/commit/0700c6b100367feef514a833e1aeb914e4fe64c4,0,apache-drill_0700c6b100367feef514a833e1aeb914e4fe64c4.json,3,0,1,1,0,chang output distribut trait addit unit test address review comment close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/0700c6b100367feef514a833e1aeb914e4fe64c4
apache-drill,8b5642353505d1001d7ec3590a07ad1144ecf7f3,https://github.com/apache/drill/commit/8b5642353505d1001d7ec3590a07ad1144ecf7f3,0,,,,,,,,,,,,,,,,,jc,
apache-drill,6878bfdb29634832230fe54f55581b1fee063fa5,https://github.com/apache/drill/commit/6878bfdb29634832230fe54f55581b1fee063fa5,0,apache-drill_6878bfdb29634832230fe54f55581b1fee063fa5.json,8,0,1,0,0,hash express construct one place,0,0,0,c,0,1,0,1,0,jc,https://github.com/apache/drill/commit/6878bfdb29634832230fe54f55581b1fee063fa5
apache-drill,33682be99e719dce9cb326e2835ebc4ae434104a,https://github.com/apache/drill/commit/33682be99e719dce9cb326e2835ebc4ae434104a,0,apache-drill_33682be99e719dce9cb326e2835ebc4ae434104a.json,6,0,1,0,0,implement calcit valu subclass,0,0,0,c,0,0,0,1,0,jc,https://github.com/apache/drill/commit/33682be99e719dce9cb326e2835ebc4ae434104a
apache-drill,21992b6b6946f42d89924725dd65e301eebc7397,https://github.com/apache/drill/commit/21992b6b6946f42d89924725dd65e301eebc7397,0,apache-drill_21992b6b6946f42d89924725dd65e301eebc7397.json,2,0,0,1,0,correct timeout queri queue deplet within expect time,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/21992b6b6946f42d89924725dd65e301eebc7397
apache-drill,0c69631fb9e7ef19e503645d6433584a12de23d4,https://github.com/apache/drill/commit/0c69631fb9e7ef19e503645d6433584a12de23d4,0,apache-drill_0c69631fb9e7ef19e503645d6433584a12de23d4.json,4,0,0,1,0,part prep make throttl threshold configur clean enhanc enhanc log ad instanc id ad batch number ad log close pair log construct fix integ queri id form renam q per recent chang ad final logger reduc cast convert comment,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/0c69631fb9e7ef19e503645d6433584a12de23d4
apache-drill,1d890ff94c198e7322c569e880f45a8b6eb94a97,https://github.com/apache/drill/commit/1d890ff94c198e7322c569e880f45a8b6eb94a97,0,apache-drill_1d890ff94c198e7322c569e880f45a8b6eb94a97.json,10,1,1,1,0,initi creation read cach file instead maintain state keep track whether certain oper done select remov sinc purpo carri cach inform need anymor conflict resolv issu chang conflict address code review comment chang updat call stopwatch set flag appropri simplifi directori check constructor set field read cach fix unit test use alia reserv column column chang get rid attribut initi entri expand select cach use cach expan constructor let handl modifi check parquet scan read cach ensur select root contain scheme author prefix minor refactor address code review comment fix bug simplifi state manag base review comment close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/1d890ff94c198e7322c569e880f45a8b6eb94a97
apache-drill,0e5ad4e1b549f37eb878758409b5afda1deece9d,https://github.com/apache/drill/commit/0e5ad4e1b549f37eb878758409b5afda1deece9d,0,apache-drill_0e5ad4e1b549f37eb878758409b5afda1deece9d.json,1,0,0,0,0,abl access shutdown resourc inform process user abl access shutdown resourc via rest modifi show inform process user user log ad comparison base port check close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/0e5ad4e1b549f37eb878758409b5afda1deece9d
apache-drill,ce593eb4c1dc5388787f0896f8845c9b0bc5d2e8,https://github.com/apache/drill/commit/ce593eb4c1dc5388787f0896f8845c9b0bc5d2e8,0,apache-drill_ce593eb4c1dc5388787f0896f8845c9b0bc5d2e8.json,11,0,1,0,0,add schema support also updat support provid schema,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/ce593eb4c1dc5388787f0896f8845c9b0bc5d2e8
apache-drill,8a4d7a9940499a8c972362ab1133d75f211ec786,https://github.com/apache/drill/commit/8a4d7a9940499a8c972362ab1133d75f211ec786,0,apache-drill_8a4d7a9940499a8c972362ab1133d75f211ec786.json,4,0,0,0,0,display elap time queri display elap time run queri total durat queri list queri profil display within profil page well queri runtim display sec durat m display hr min sec close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/8a4d7a9940499a8c972362ab1133d75f211ec786
apache-drill,d59421be4390ed00cec3d4378e15dae790323d40,https://github.com/apache/drill/commit/d59421be4390ed00cec3d4378e15dae790323d40,0,apache-drill_d59421be4390ed00cec3d4378e15dae790323d40.json,1,0,0,1,0,hash function produc skew result string valu lead prefix note chang hash comput use instead int cast version close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/d59421be4390ed00cec3d4378e15dae790323d40
apache-drill,b0b7df10da14ab94cd657f0c1e3a0c3ff242bedd,https://github.com/apache/drill/commit/b0b7df10da14ab94cd657f0c1e3a0c3ff242bedd,0,apache-drill_b0b7df10da14ab94cd657f0c1e3a0c3ff242bedd.json,1,0,0,0,0,log except custom found close,1,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/b0b7df10da14ab94cd657f0c1e3a0c3ff242bedd
apache-drill,488ba1aeca7c4bf83ef048a6b3515539c12fdaa9,https://github.com/apache/drill/commit/488ba1aeca7c4bf83ef048a6b3515539c12fdaa9,0,apache-drill_488ba1aeca7c4bf83ef048a6b3515539c12fdaa9.json,23,3,1,1,0,continu support window function rank lead lag,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/488ba1aeca7c4bf83ef048a6b3515539c12fdaa9
apache-drill,b7c99dde0286416ac036b90a597f18039e34e975,https://github.com/apache/drill/commit/b7c99dde0286416ac036b90a597f18039e34e975,0,apache-drill_b7c99dde0286416ac036b90a597f18039e34e975.json,7,1,0,1,0,replac return covari return overrid,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/b7c99dde0286416ac036b90a597f18039e34e975
apache-drill,95d576da572d1dcb96c42f662504d7340cc718cd,https://github.com/apache/drill/commit/95d576da572d1dcb96c42f662504d7340cc718cd,0,,,,,,,,,,,,,,,,,jc,
apache-drill,3ff958cbcac644685f0c6e984eb4764c55e226f3,https://github.com/apache/drill/commit/3ff958cbcac644685f0c6e984eb4764c55e226f3,0,apache-drill_3ff958cbcac644685f0c6e984eb4764c55e226f3.json,1,0,0,1,0,set queri end time write final profil close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/3ff958cbcac644685f0c6e984eb4764c55e226f3
apache-drill,a2a56af3e3f2a3c92bbfafeeb7a1f285a64e4a73,https://github.com/apache/drill/commit/a2a56af3e3f2a3c92bbfafeeb7a1f285a64e4a73,0,apache-drill_a2a56af3e3f2a3c92bbfafeeb7a1f285a64e4a73.json,4,0,1,1,0,error configur updat base review feedback close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/a2a56af3e3f2a3c92bbfafeeb7a1f285a64e4a73
apache-drill,a392e532290033577a6d2a803e2ca7264d7d15b9,https://github.com/apache/drill/commit/a392e532290033577a6d2a803e2ca7264d7d15b9,0,apache-drill_a392e532290033577a6d2a803e2ca7264d7d15b9.json,3,0,1,1,0,call except happen foreman fragment executor start run,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/a392e532290033577a6d2a803e2ca7264d7d15b9
apache-drill,19c0225dcf25cbf19eca05be79b801309f91f4b6,https://github.com/apache/drill/commit/19c0225dcf25cbf19eca05be79b801309f91f4b6,0,apache-drill_19c0225dcf25cbf19eca05be79b801309f91f4b6.json,3,0,1,1,0,make sure walk entir express tree rewrit filter express prune,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/19c0225dcf25cbf19eca05be79b801309f91f4b6
apache-drill,bbcf4b765e6946a8b6c7110372c4e1cadbfefa44,https://github.com/apache/drill/commit/bbcf4b765e6946a8b6c7110372c4e1cadbfefa44,0,apache-drill_bbcf4b765e6946a8b6c7110372c4e1cadbfefa44.json,34,0,1,0,0,option debug generat code use provid second compil path generat code plan old generat code inherit templat code compil direct allow easi debug generat code also show generat two class extern sort batch plain old enabl debug generat code requir minor cleanup templat fix broken method code generat class fix varieti small compil warn add doc class includ cleanup code review comment close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/bbcf4b765e6946a8b6c7110372c4e1cadbfefa44
apache-drill,8c098355f2cb9c0139a039d17835a9c253962504,https://github.com/apache/drill/commit/8c098355f2cb9c0139a039d17835a9c253962504,0,apache-drill_8c098355f2cb9c0139a039d17835a9c253962504.json,15,0,1,0,1,use place code cleanup requir upcom introduct rewritten direct memori alloc chiefli introduct handl spot use alloc close call minor cleanup remov exclus jar depend deriv foreman except close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/8c098355f2cb9c0139a039d17835a9c253962504
apache-drill,c56de2f13a36d673f0c5836d44817137e64b91e4,https://github.com/apache/drill/commit/c56de2f13a36d673f0c5836d44817137e64b91e4,0,apache-drill_c56de2f13a36d673f0c5836d44817137e64b91e4.json,37,5,1,0,0,fragment oper context close,0,0,0,c,0,0,0,1,0,jc,https://github.com/apache/drill/commit/c56de2f13a36d673f0c5836d44817137e64b91e4
apache-drill,07dc46c112a8e9dde08471039fd81c6f6f4e1a54,https://github.com/apache/drill/commit/07dc46c112a8e9dde08471039fd81c6f6f4e1a54,0,apache-drill_07dc46c112a8e9dde08471039fd81c6f6f4e1a54.json,2,0,1,1,0,add optim rule push filter past aggreg,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/07dc46c112a8e9dde08471039fd81c6f6f4e1a54
apache-drill,470558e6620d0e23b0b3b8003678dd97749a08bb,https://github.com/apache/drill/commit/470558e6620d0e23b0b3b8003678dd97749a08bb,0,apache-drill_470558e6620d0e23b0b3b8003678dd97749a08bb.json,1,0,0,1,0,except thrown shutdown cleanup code close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/470558e6620d0e23b0b3b8003678dd97749a08bb
apache-drill,42bf845d282e0b86aef0d5bf8e6af693977c06c4,https://github.com/apache/drill/commit/42bf845d282e0b86aef0d5bf8e6af693977c06c4,0,apache-drill_42bf845d282e0b86aef0d5bf8e6af693977c06c4.json,1,0,0,1,0,fix invalid inner cursor,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/42bf845d282e0b86aef0d5bf8e6af693977c06c4
apache-drill,a45f7fd1126cd5110ac959961256ce75923fa2fd,https://github.com/apache/drill/commit/a45f7fd1126cd5110ac959961256ce75923fa2fd,0,,,,,,,,,,,,,,,,,jc,
apache-drill,d2e0f415c9cbaf609805708586832b6771883f53,https://github.com/apache/drill/commit/d2e0f415c9cbaf609805708586832b6771883f53,0,,,,,,,,,,,,,,,,,jc,
apache-drill,a29129cd26f034bd22ddbcfd9445eeb493e7e78a,https://github.com/apache/drill/commit/a29129cd26f034bd22ddbcfd9445eeb493e7e78a,0,apache-drill_a29129cd26f034bd22ddbcfd9445eeb493e7e78a.json,2,0,1,1,0,return except,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/a29129cd26f034bd22ddbcfd9445eeb493e7e78a
apache-drill,4ad426117512b1a6ec65ab15274ebc33db33b5a8,https://github.com/apache/drill/commit/4ad426117512b1a6ec65ab15274ebc33db33b5a8,0,,,,,,,,,,,,,,,,,jc,
apache-drill,57c5d15d617ba93fc65949350c49778ec63e6986,https://github.com/apache/drill/commit/57c5d15d617ba93fc65949350c49778ec63e6986,0,apache-drill_57c5d15d617ba93fc65949350c49778ec63e6986.json,2,0,0,1,0,fragment unregist finish success fail queri flip condit fix interfac log implement,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/57c5d15d617ba93fc65949350c49778ec63e6986
apache-drill,5a100d1327a06a4509021916f302293ec228bbb3,https://github.com/apache/drill/commit/5a100d1327a06a4509021916f302293ec228bbb3,0,apache-drill_5a100d1327a06a4509021916f302293ec228bbb3.json,1,0,0,1,0,reduc repeat log messag close,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/5a100d1327a06a4509021916f302293ec228bbb3
apache-drill,49940b887aa8c31c7f5a435ce365294b7a082870,https://github.com/apache/drill/commit/49940b887aa8c31c7f5a435ce365294b7a082870,0,apache-drill_49940b887aa8c31c7f5a435ce365294b7a082870.json,2,0,1,1,0,fix char string list comparison column,0,0,0,c,0,0,0,0,0,jc,https://github.com/apache/drill/commit/49940b887aa8c31c7f5a435ce365294b7a082870
apache-drill,b17019e2c4c1d185e418c9b4ad2fec67817f7bc3,https://github.com/apache/drill/commit/b17019e2c4c1d185e418c9b4ad2fec67817f7bc3,0,apache-drill_b17019e2c4c1d185e418c9b4ad2fec67817f7bc3.json,21,0,1,0,0,add option drill parser recogn identifi ad quot identifi bracket via set new option ad possibl set connect string ad relev unit test close,0,0,0,c,0,1,0,0,0,jc,https://github.com/apache/drill/commit/b17019e2c4c1d185e418c9b4ad2fec67817f7bc3
